policy_id,partner_id,product_id,inception_date,date_of_birth,gender,province,cover_amount,monthly_premium,policy_status,termination_date,source_file,load_timestamp
POL001944,PART001,PRD001,2026-01-26,1989-01-26,F,Limpopo,73100.0,350.88,Active,,policies.csv,2026-09-03 13:30:17
POL001945,PART001,PRD002,2026-03-26,2006-03-26,F,Mpumalanga,145200.0,900.24,Active,,policies.csv,2026-09-03 13:30:17
POL001946,PART003,PRD006,2026-02-06,1974-02-06,M,KwaZulu-Natal,150900.0,995.94,Active,,policies.csv,2026-09-03 13:30:17
POL001947,PART003,PRD006,2025-08-21,1989-08-21,F,Mpumalanga,107300.0,708.18,Active,,policies.csv,2026-09-03 13:30:17
POL001948,PART001,PRD002,2025-10-30,1975-10-30,M,Free State,40800.0,252.96,Active,,policies.csv,2026-09-03 13:30:17
POL001949,PART002,PRD004,2025-09-17,1974-09-17,M,Limpopo,100000.0,149.0,Lapsed,2026-04-17,policies.csv,2026-09-03 13:30:17
POL001951,PART004,PRD008,2026-03-15,1983-03-15,M,Gauteng,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL001952,PART001,PRD001,2025-08-03,1977-08-03,M,KwaZulu-Natal,72000.0,345.6,Active,,policies.csv,2026-09-03 13:30:17
POL001953,PART004,PRD007,2025-09-15,1995-09-15,F,Limpopo,196900.0,964.81,Active,,policies.csv,2026-09-03 13:30:17
POL001954,PART005,PRD009,2025-09-09,1991-09-09,M,Western Cape,274400.0,1152.48,Active,,policies.csv,2026-09-03 13:30:17
POL001955,PART005,PRD009,2025-08-30,1976-08-30,F,Limpopo,104600.0,439.32,Active,,policies.csv,2026-09-03 13:30:17
POL001956,PART003,PRD006,2026-02-27,1969-02-27,M,Mpumalanga,60500.0,399.3,Active,,policies.csv,2026-09-03 13:30:17
POL001957,PART001,PRD002,2026-01-22,1988-01-22,F,Western Cape,123400.0,765.08,Active,,policies.csv,2026-09-03 13:30:17
POL001958,PART002,PRD003,2025-07-12,2003-07-12,M,Gauteng,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL001959,PART003,PRD006,2025-10-01,1987-10-01,F,KwaZulu-Natal,73000.0,481.8,Active,,policies.csv,2026-09-03 13:30:17
POL001960,PART001,PRD001,2025-12-15,1988-12-15,M,Western Cape,46600.0,223.68,Active,,policies.csv,2026-09-03 13:30:17
POL001961,PART003,PRD005,2025-12-31,1980-12-31,M,Western Cape,75500.0,415.25,Active,,policies.csv,2026-09-03 13:30:17
POL001962,PART004,PRD008,2025-08-14,1991-08-14,F,Gauteng,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL001963,PART003,PRD006,2026-04-17,1996-04-17,M,Western Cape,61300.0,404.58,Active,,policies.csv,2026-09-03 13:30:17
POL001964,PART001,PRD002,2025-10-09,2002-10-09,F,Mpumalanga,90800.0,562.96,Active,,policies.csv,2026-09-03 13:30:17
POL001965,PART003,PRD006,2026-02-03,1978-02-03,F,Free State,169300.0,1117.38,Active,,policies.csv,2026-09-03 13:30:17
POL001966,PART003,PRD006,2025-11-11,1987-11-11,M,KwaZulu-Natal,134000.0,884.4,Lapsed,2026-04-11,policies.csv,2026-09-03 13:30:17
POL001967,PART001,PRD002,2026-02-18,1992-02-18,F,KwaZulu-Natal,94100.0,583.42,Active,,policies.csv,2026-09-03 13:30:17
POL001968,PART001,PRD001,2026-02-02,1968-02-02,F,Gauteng,26300.0,126.24,Active,,policies.csv,2026-09-03 13:30:17
POL001969,PART005,PRD010,2025-10-31,1981-10-31,M,Western Cape,200500.0,701.75,Active,,policies.csv,2026-09-03 13:30:17
POL001970,PART002,PRD004,2025-09-19,1981-09-19,F,Free State,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL001971,PART002,PRD004,2025-08-06,1996-08-06,M,Western Cape,25000.0,37.25,Cancelled,2026-02-06,policies.csv,2026-09-03 13:30:17
POL001972,PART001,PRD001,2026-02-16,2002-02-16,M,Gauteng,58000.0,278.4,Active,,policies.csv,2026-09-03 13:30:17
POL001973,PART005,PRD009,2026-03-20,1984-03-20,F,Eastern Cape,279900.0,1175.58,Cancelled,2026-06-20,policies.csv,2026-09-03 13:30:17
POL001974,PART003,PRD005,2025-08-31,1970-08-31,M,Limpopo,55100.0,303.05,Active,,policies.csv,2026-09-03 13:30:17
POL001975,PART004,PRD008,2026-03-20,2004-03-20,M,Limpopo,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL001976,PART002,PRD003,2025-08-02,1992-08-02,F,Gauteng,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001977,PART002,PRD004,2026-04-12,1979-04-12,F,Eastern Cape,75000.0,111.75,Active,,policies.csv,2026-09-03 13:30:17
POL001978,PART001,PRD001,2025-10-13,1991-10-13,M,Limpopo,46200.0,221.76,Active,,policies.csv,2026-09-03 13:30:17
POL001979,PART003,PRD005,2025-08-27,1996-08-27,M,Western Cape,83800.0,460.9,Active,,policies.csv,2026-09-03 13:30:17
POL001980,PART004,PRD007,2026-03-18,1973-03-18,M,KwaZulu-Natal,94700.0,464.03,Cancelled,2026-06-18,policies.csv,2026-09-03 13:30:17
POL001981,PART003,PRD006,2026-04-01,2002-04-01,M,Gauteng,92600.0,611.16,Active,,policies.csv,2026-09-03 13:30:17
POL001982,PART003,PRD005,2026-02-22,1991-02-22,M,Gauteng,89700.0,493.35,Active,,policies.csv,2026-09-03 13:30:17
POL001983,PART005,PRD010,2025-09-15,1962-09-15,M,KwaZulu-Natal,244300.0,855.05,Active,,policies.csv,2026-09-03 13:30:17
POL001984,PART001,PRD002,2025-12-26,1979-12-26,M,Mpumalanga,117500.0,728.5,Active,,policies.csv,2026-09-03 13:30:17
POL001985,PART001,PRD001,2025-07-14,1991-07-14,M,KwaZulu-Natal,30500.0,146.4,Active,,policies.csv,2026-09-03 13:30:17
POL001986,PART002,PRD004,2025-10-16,1964-10-16,M,Gauteng,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL001987,PART003,PRD006,2025-10-23,1961-10-23,M,Limpopo,168600.0,1112.76,Active,,policies.csv,2026-09-03 13:30:17
POL001988,PART002,PRD004,2026-01-29,1979-01-29,F,Gauteng,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL001989,PART001,PRD999,2025-11-08,1998-11-08,F,Mpumalanga,70100.0,336.48,Active,,policies.csv,2026-09-03 13:30:17
POL001990,PART004,PRD007,2025-10-24,1978-10-24,M,Gauteng,182300.0,893.27,Active,,policies.csv,2026-09-03 13:30:17
POL001991,PART001,PRD001,2025-10-03,2002-10-03,M,Eastern Cape,37600.0,180.48,Active,,policies.csv,2026-09-03 13:30:17
POL001992,PART003,PRD005,2025-08-22,1976-08-22,F,Western Cape,35200.0,193.6,Active,,policies.csv,2026-09-03 13:30:17
POL001993,PART003,PRD006,2025-09-18,2000-09-18,F,KwaZulu-Natal,156300.0,1031.58,Active,,policies.csv,2026-09-03 13:30:17
POL001994,PART001,PRD002,2025-09-02,1983-09-02,M,North West,58300.0,361.46,Active,,policies.csv,2026-09-03 13:30:17
POL001995,PART002,PRD003,2025-11-25,2002-11-25,F,KwaZulu-Natal,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL001996,PART005,PRD010,2025-08-11,1962-08-11,F,Western Cape,207700.0,726.95,Active,,policies.csv,2026-09-03 13:30:17
POL001997,PART003,PRD006,2026-03-25,2000-03-25,F,Free State,177900.0,1174.14,Active,,policies.csv,2026-09-03 13:30:17
POL001998,PART004,PRD007,2026-01-01,1974-01-01,M,North West,69300.0,339.57,Active,,policies.csv,2026-09-03 13:30:17
POL001999,PART005,PRD009,2025-09-22,1979-09-22,M,KwaZulu-Natal,103200.0,433.44,Active,,policies.csv,2026-09-03 13:30:17
POL002000,PART002,PRD003,2026-02-18,1980-02-18,F,KwaZulu-Natal,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL002001,PART002,PRD003,2026-02-11,1965-02-11,M,Limpopo,100000.0,178.0,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL002002,PART005,PRD009,2025-07-20,1979-07-20,M,Gauteng,205300.0,862.26,Active,,policies.csv,2026-09-03 13:30:17
POL002003,PART001,PRD001,2025-07-24,1969-07-24,F,Gauteng,37900.0,181.92,Active,,policies.csv,2026-09-03 13:30:17
POL002004,PART004,PRD008,2026-04-25,1988-04-25,M,Gauteng,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL002005,PART001,PRD001,2026-02-09,1989-02-09,F,Gauteng,27900.0,133.92,Active,,policies.csv,2026-09-03 13:30:17
POL002006,PART001,PRD001,2025-08-31,1971-08-31,F,Western Cape,49300.0,236.64,Active,,policies.csv,2026-09-03 13:30:17
POL002007,PART005,PRD009,2026-02-06,1986-02-06,M,Gauteng,138300.0,580.86,Active,,policies.csv,2026-09-03 13:30:17
POL002008,PART005,PRD010,2025-07-06,2003-07-06,F,Western Cape,98600.0,345.1,Active,,policies.csv,2026-09-03 13:30:17
POL002009,PART005,PRD009,2025-08-20,1965-08-20,M,Western Cape,195000.0,819.0,Active,,policies.csv,2026-09-03 13:30:17
POL002010,PART001,PRD001,2026-04-07,1968-04-07,M,Gauteng,68400.0,328.32,Active,,policies.csv,2026-09-03 13:30:17
POL002011,PART004,PRD008,2025-08-26,1989-08-26,F,Gauteng,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL002012,PART003,PRD006,2026-01-23,1971-01-23,M,Gauteng,64900.0,428.34,Active,,policies.csv,2026-09-03 13:30:17
POL002013,PART004,PRD008,2025-09-11,1978-09-11,M,Eastern Cape,25000.0,39.67,Lapsed,2026-03-11,policies.csv,2026-09-03 13:30:17
POL002014,PART005,PRD009,2026-04-23,1997-04-23,M,Gauteng,282900.0,1188.18,Active,,policies.csv,2026-09-03 13:30:17
POL002015,PART003,PRD005,2026-03-30,1986-03-30,M,Gauteng,86200.0,474.1,Active,,policies.csv,2026-09-03 13:30:17
POL002016,PART005,PRD009,2026-02-25,1994-02-25,M,KwaZulu-Natal,159900.0,671.58,Active,,policies.csv,2026-09-03 13:30:17
POL002017,PART004,PRD007,2026-02-20,1974-02-20,F,Western Cape,147600.0,723.24,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL002018,PART005,PRD009,2026-02-01,2002-02-01,M,Gauteng,162900.0,684.18,Active,,policies.csv,2026-09-03 13:30:17
POL002019,PART005,PRD009,2025-10-17,2004-10-17,F,Western Cape,135200.0,567.84,Active,,policies.csv,2026-09-03 13:30:17
POL002020,PART005,PRD009,2026-01-11,1996-01-11,M,Mpumalanga,257300.0,1080.66,Active,,policies.csv,2026-09-03 13:30:17
POL002021,PART001,PRD002,2026-01-06,2005-01-06,F,Gauteng,63000.0,390.6,Active,,policies.csv,2026-09-03 13:30:17
POL002022,PART003,PRD006,2025-07-11,1981-07-11,M,Free State,119500.0,788.7,Active,,policies.csv,2026-09-03 13:30:17
POL002023,PART003,PRD006,2026-04-24,1985-04-24,F,Western Cape,156600.0,1033.56,Active,,policies.csv,2026-09-03 13:30:17
POL002024,PART001,PRD002,2026-02-23,1971-02-23,F,Free State,101900.0,631.78,Active,,policies.csv,2026-09-03 13:30:17
POL002025,PART003,PRD006,2025-11-30,1966-11-30,F,Western Cape,100500.0,663.3,Active,,policies.csv,2026-09-03 13:30:17
POL002026,PART005,PRD009,2026-01-29,1972-01-29,F,Gauteng,147800.0,620.76,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL002027,PART005,PRD010,2025-10-02,1989-10-02,M,Gauteng,244700.0,856.45,Active,,policies.csv,2026-09-03 13:30:17
POL002028,PART001,PRD002,2026-01-11,1980-01-11,M,Gauteng,134700.0,835.14,Active,,policies.csv,2026-09-03 13:30:17
POL002029,PART003,PRD005,2025-10-24,1989-10-24,F,Western Cape,67500.0,371.25,Active,,policies.csv,2026-09-03 13:30:17
POL002030,PART003,PRD006,2026-03-11,1979-03-11,M,KwaZulu-Natal,159100.0,1050.06,Active,,policies.csv,2026-09-03 13:30:17
POL002031,PART003,PRD006,2025-09-09,2000-09-09,M,Mpumalanga,101400.0,669.24,Active,,policies.csv,2026-09-03 13:30:17
POL002032,PART003,PRD005,2025-07-19,1987-07-19,M,Gauteng,89100.0,490.05,Lapsed,2026-02-19,policies.csv,2026-09-03 13:30:17
POL002033,PART003,PRD005,2026-04-10,1980-04-10,F,Free State,44500.0,244.75,Active,,policies.csv,2026-09-03 13:30:17
POL002034,PART005,PRD009,2025-07-28,1981-07-28,M,KwaZulu-Natal,100800.0,423.36,Active,,policies.csv,2026-09-03 13:30:17
POL002035,PART005,PRD009,2025-11-21,1990-11-21,M,North West,123000.0,516.6,Lapsed,2026-01-21,policies.csv,2026-09-03 13:30:17
POL002036,PART004,PRD007,2025-09-13,1975-09-13,M,Mpumalanga,93000.0,455.7,Active,,policies.csv,2026-09-03 13:30:17
POL002037,PART002,PRD004,2026-04-11,1988-04-11,F,Gauteng,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL002038,PART001,PRD002,2025-08-05,1988-08-05,M,Eastern Cape,72500.0,449.5,Active,,policies.csv,2026-09-03 13:30:17
POL002039,PART002,PRD003,2026-01-16,1998-01-16,M,Western Cape,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL002040,PART002,PRD003,2026-02-24,1982-02-24,M,Gauteng,75000.0,133.5,Lapsed,2026-06-24,policies.csv,2026-09-03 13:30:17
POL002041,PART003,PRD006,2026-02-15,1978-02-15,F,Gauteng,192300.0,1269.18,Active,,policies.csv,2026-09-03 13:30:17
POL002042,PART003,PRD005,2026-01-11,2004-01-11,F,Gauteng,84100.0,462.55,Active,,policies.csv,2026-09-03 13:30:17
POL002043,PART005,PRD009,2025-12-01,1994-12-01,F,Gauteng,180200.0,756.84,Active,,policies.csv,2026-09-03 13:30:17
POL002044,PART001,PRD002,2026-04-15,1977-04-15,M,Gauteng,94300.0,584.66,Active,,policies.csv,2026-09-03 13:30:17
POL002045,PART004,PRD007,2026-01-20,2001-01-20,F,Gauteng,164700.0,807.03,Active,,policies.csv,2026-09-03 13:30:17
POL002046,PART002,PRD003,2026-03-26,2003-03-26,M,Western Cape,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL002047,PART001,PRD001,2025-10-04,1998-10-04,F,Gauteng,26600.0,127.68,Active,,policies.csv,2026-09-03 13:30:17
POL002048,PART001,PRD001,2025-12-29,1982-12-29,F,Gauteng,41100.0,197.28,Active,,policies.csv,2026-09-03 13:30:17
POL002049,PART005,PRD009,2025-07-31,1980-07-31,F,Western Cape,155900.0,654.78,Active,,policies.csv,2026-09-03 13:30:17
POL002050,PART004,PRD007,2025-09-18,1972-09-18,M,Western Cape,90900.0,445.41,Active,,policies.csv,2026-09-03 13:30:17
POL002051,PART001,PRD002,2026-01-28,1980-01-28,M,Gauteng,76300.0,473.06,Active,,policies.csv,2026-09-03 13:30:17
POL002052,PART002,PRD004,2025-08-05,1984-08-05,M,KwaZulu-Natal,75000.0,111.75,Cancelled,2026-02-05,policies.csv,2026-09-03 13:30:17
POL002053,PART004,PRD007,2026-02-04,1993-02-04,M,Western Cape,182400.0,893.76,Active,,policies.csv,2026-09-03 13:30:17
POL002054,PART003,PRD006,2025-07-04,1984-07-04,M,Free State,166900.0,1101.54,Active,,policies.csv,2026-09-03 13:30:17
POL002055,PART005,PRD010,2025-07-26,1994-07-26,F,Free State,104800.0,366.8,Active,,policies.csv,2026-09-03 13:30:17
POL002056,PART001,PRD001,2026-01-13,1986-01-13,M,Gauteng,39700.0,190.56,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL002057,PART004,PRD007,2025-07-04,1986-07-04,F,Eastern Cape,62000.0,303.8,Active,,policies.csv,2026-09-03 13:30:17
POL002058,PART001,PRD001,2025-10-11,2004-10-11,F,Gauteng,27000.0,129.6,Active,,policies.csv,2026-09-03 13:30:17
POL002059,PART005,PRD010,2026-01-03,1990-01-03,M,Mpumalanga,200400.0,701.4,Active,,policies.csv,2026-09-03 13:30:17
POL002060,PART001,PRD001,2026-01-08,1988-01-08,F,North West,42500.0,204.0,Active,,policies.csv,2026-09-03 13:30:17
POL002061,PART005,PRD009,2026-03-22,1971-03-22,F,Gauteng,132000.0,554.4,Active,,policies.csv,2026-09-03 13:30:17
POL002062,PART004,PRD007,2025-12-13,1977-12-13,M,Gauteng,198900.0,974.61,Active,,policies.csv,2026-09-03 13:30:17
POL002063,PART004,PRD007,2025-10-09,1998-10-09,M,KwaZulu-Natal,185300.0,907.97,Active,,policies.csv,2026-09-03 13:30:17
POL002065,PART005,PRD009,2026-01-12,1969-01-12,M,Gauteng,103600.0,435.12,Lapsed,2026-04-12,policies.csv,2026-09-03 13:30:17
POL002066,PART003,PRD005,2025-11-22,1980-11-22,F,Eastern Cape,32600.0,179.3,Active,,policies.csv,2026-09-03 13:30:17
POL002067,PART005,PRD010,2026-03-14,1975-03-14,F,Eastern Cape,167900.0,587.65,Active,,policies.csv,2026-09-03 13:30:17
POL002068,PART002,PRD003,2026-04-18,2000-04-18,M,Gauteng,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL002069,PART004,PRD008,2026-04-06,1989-04-06,M,KwaZulu-Natal,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL002070,PART001,PRD001,2026-03-09,1987-03-09,M,Eastern Cape,58500.0,280.8,Active,,policies.csv,2026-09-03 13:30:17
POL002071,PART003,PRD005,2025-09-02,1968-09-02,M,Free State,38400.0,211.2,Active,,policies.csv,2026-09-03 13:30:17
POL002072,PART001,PRD001,2025-12-03,1989-12-03,F,Gauteng,62100.0,298.08,Active,,policies.csv,2026-09-03 13:30:17
POL002073,PART001,PRD001,2025-12-12,1980-12-12,F,Gauteng,64300.0,308.64,Active,,policies.csv,2026-09-03 13:30:17
POL002074,PART001,PRD002,2025-09-28,1998-09-28,F,Western Cape,60500.0,375.1,Active,,policies.csv,2026-09-03 13:30:17
POL002075,PART001,PRD002,2026-01-03,1991-01-03,M,Eastern Cape,143300.0,888.46,Active,,policies.csv,2026-09-03 13:30:17
POL002076,PART001,PRD002,2025-07-22,1991-07-22,M,KwaZulu-Natal,98200.0,608.84,Active,,policies.csv,2026-09-03 13:30:17
POL002077,PART004,PRD007,2025-07-04,1965-07-04,M,Gauteng,76900.0,376.81,Active,,policies.csv,2026-09-03 13:30:17
POL002078,PART004,PRD007,2025-09-29,1989-09-29,M,Western Cape,186400.0,913.36,Active,,policies.csv,2026-09-03 13:30:17
POL002079,PART002,PRD004,2025-10-02,1978-10-02,M,Limpopo,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL002080,PART001,PRD001,2025-11-23,1994-11-23,F,Gauteng,29200.0,140.16,Active,,policies.csv,2026-09-03 13:30:17
POL002081,PART003,PRD006,2025-11-21,1967-11-21,M,Western Cape,161700.0,1067.22,Lapsed,2026-02-21,policies.csv,2026-09-03 13:30:17
POL002082,PART005,PRD009,2025-09-14,1966-09-14,M,Mpumalanga,107400.0,451.08,Active,,policies.csv,2026-09-03 13:30:17
POL002083,PART005,PRD009,2026-01-23,1970-01-23,F,Gauteng,257100.0,1079.82,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL002084,PART003,PRD006,2026-04-10,1975-04-10,F,KwaZulu-Natal,177200.0,1169.52,Active,,policies.csv,2026-09-03 13:30:17
POL002085,PART005,PRD010,2025-08-16,1982-08-16,F,Gauteng,189600.0,663.6,Active,,policies.csv,2026-09-03 13:30:17
POL002086,PART004,PRD007,2025-07-06,1987-07-06,F,Free State,104800.0,513.52,Lapsed,2026-03-06,policies.csv,2026-09-03 13:30:17
POL002087,PART001,PRD002,2026-01-26,1963-01-26,F,KwaZulu-Natal,55700.0,345.34,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL002088,PART001,PRD002,2026-04-26,2005-04-26,F,North West,61300.0,380.06,Active,,policies.csv,2026-09-03 13:30:17
POL002089,PART005,PRD009,2026-03-28,2004-03-28,F,Gauteng,111100.0,466.62,Active,,policies.csv,2026-09-03 13:30:17
POL002090,PART001,PRD002,2025-10-12,1980-10-12,F,Western Cape,42100.0,261.02,Active,,policies.csv,2026-09-03 13:30:17
POL002091,PART002,PRD003,2026-01-29,2003-01-29,F,Gauteng,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL002092,PART005,PRD010,2025-08-26,1979-08-26,M,Gauteng,106500.0,372.75,Active,,policies.csv,2026-09-03 13:30:17
POL002093,PART004,PRD008,2026-03-30,2006-03-30,F,Limpopo,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL002094,PART004,PRD007,2025-12-07,1998-12-07,F,Gauteng,89500.0,438.55,Active,,policies.csv,2026-09-03 13:30:17
POL002095,PART004,PRD007,2025-09-13,1970-09-13,M,Gauteng,167500.0,820.75,Active,,policies.csv,2026-09-03 13:30:17
POL002096,PART002,PRD003,2025-10-22,1967-10-22,F,Western Cape,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL002097,PART001,PRD002,2026-01-07,2002-01-07,F,Gauteng,45600.0,282.72,Active,,policies.csv,2026-09-03 13:30:17
POL002098,PART001,PRD001,2025-10-09,1990-10-09,M,Gauteng,60600.0,290.88,Active,,policies.csv,2026-09-03 13:30:17
POL002099,PART001,PRD002,2026-01-15,1966-01-15,F,KwaZulu-Natal,125300.0,776.86,Active,,policies.csv,2026-09-03 13:30:17
POL002100,PART001,PRD002,2025-10-17,1993-10-17,F,Western Cape,146800.0,910.16,Active,,policies.csv,2026-09-03 13:30:17
POL002101,PART002,PRD003,2025-10-19,1964-10-19,M,Gauteng,100000.0,178.0,Active,,policies.csv,2026-09-03 13:30:17
POL002102,PART004,PRD007,2026-02-27,2002-02-27,M,Gauteng,176500.0,864.85,Active,,policies.csv,2026-09-03 13:30:17
POL002103,PART004,PRD007,2025-08-16,1987-08-16,M,Gauteng,140900.0,690.41,Active,,policies.csv,2026-09-03 13:30:17
POL002104,PART001,PRD002,2025-11-25,1980-11-25,F,Limpopo,76300.0,473.06,Active,,policies.csv,2026-09-03 13:30:17
POL002105,PART003,PRD006,2025-12-16,1984-12-16,F,KwaZulu-Natal,134200.0,885.72,Active,,policies.csv,2026-09-03 13:30:17
POL002106,PART002,PRD004,2025-12-02,1990-12-02,F,Free State,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL002107,PART005,PRD009,2026-03-27,1982-03-27,M,Gauteng,266000.0,1117.2,Active,,policies.csv,2026-09-03 13:30:17
POL002108,PART004,PRD008,2025-08-05,1989-08-05,M,Gauteng,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL002109,PART005,PRD010,2026-01-15,1996-01-15,F,Limpopo,203500.0,712.25,Active,,policies.csv,2026-09-03 13:30:17
POL002110,PART003,PRD005,2025-10-09,1989-10-09,M,Western Cape,33600.0,184.8,Active,,policies.csv,2026-09-03 13:30:17
POL002111,PART002,PRD003,2026-03-16,1971-03-16,M,Limpopo,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL002112,PART002,PRD003,2025-10-16,2003-10-16,M,Eastern Cape,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL002113,PART005,PRD009,2026-01-26,1964-01-26,F,Western Cape,209500.0,879.9,Active,,policies.csv,2026-09-03 13:30:17
POL002114,PART001,PRD001,2025-12-09,1991-12-09,F,Eastern Cape,27800.0,133.44,Active,,policies.csv,2026-09-03 13:30:17
POL002115,PART002,PRD003,2025-10-06,1962-10-06,F,Western Cape,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL002116,PART005,PRD009,2026-02-02,1998-02-02,F,Gauteng,221300.0,929.46,Active,,policies.csv,2026-09-03 13:30:17
POL002117,PART001,PRD001,2025-09-02,1970-09-02,F,KwaZulu-Natal,22900.0,109.92,Cancelled,2025-10-02,policies.csv,2026-09-03 13:30:17
POL002118,PART004,PRD007,2025-09-12,1975-09-12,M,Gauteng,197800.0,969.22,Active,,policies.csv,2026-09-03 13:30:17
POL002119,PART004,PRD007,2026-03-10,2005-03-10,M,Western Cape,79800.0,391.02,Active,,policies.csv,2026-09-03 13:30:17
POL002120,PART001,PRD001,2025-07-21,1974-07-21,F,Limpopo,52000.0,249.6,Active,,policies.csv,2026-09-03 13:30:17
POL002121,PART001,PRD001,2026-04-05,1966-04-05,M,Gauteng,30900.0,148.32,Active,,policies.csv,2026-09-03 13:30:17
POL002122,PART003,PRD006,2025-09-02,1988-09-02,M,Eastern Cape,69800.0,460.68,Active,,policies.csv,2026-09-03 13:30:17
POL002123,PART003,PRD005,2025-09-06,1996-09-06,F,North West,65300.0,359.15,Active,,policies.csv,2026-09-03 13:30:17
POL002124,PART005,PRD010,2026-03-21,1969-03-21,M,Gauteng,181900.0,636.65,Active,,policies.csv,2026-09-03 13:30:17
POL002125,PART001,PRD001,2025-12-06,1998-12-06,M,North West,52300.0,251.04,Active,,policies.csv,2026-09-03 13:30:17
POL002126,PART005,PRD010,2025-12-25,1978-12-25,M,Western Cape,232800.0,814.8,Active,,policies.csv,2026-09-03 13:30:17
POL002127,PART002,PRD004,2025-10-22,1965-10-22,F,North West,25000.0,37.25,Lapsed,2026-06-22,policies.csv,2026-09-03 13:30:17
POL002128,PART004,PRD008,2026-01-28,1997-01-28,M,Gauteng,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL002129,PART003,PRD005,2025-07-29,1989-07-29,F,Gauteng,79400.0,436.7,Active,,policies.csv,2026-09-03 13:30:17
POL002130,PART002,PRD003,2026-03-25,1988-03-25,M,KwaZulu-Natal,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL002131,PART001,PRD002,2025-12-23,1966-12-23,F,Gauteng,39800.0,246.76,Active,,policies.csv,2026-09-03 13:30:17
